target,split_id,split_strategy,profile,profile_role,method,train_rows,val_rows,test_rows,train_rmse,val_rmse,test_rmse,mean_val_rmse,mean_test_rmse,val_gain_vs_mean,test_gain_vs_mean,relative_val_gain,selected_admissible,selected_negative_control
log10_k_vrh,volume_per_site_bins,quartile_bins_by_volume_per_site,common_element_fractions,admissible,extra_trees,5493,2746,2746,0.148668655,0.311666380,0.576686687,0.365296795,0.645393454,0.053630414,0.068706767,0.146813263,false,false
log10_k_vrh,volume_per_site_bins,quartile_bins_by_volume_per_site,common_element_fractions,admissible,hist_gradient_boosting,5493,2746,2746,0.171424116,0.303785594,0.602636410,0.365296795,0.645393454,0.061511200,0.042757044,0.168386915,false,false
log10_k_vrh,volume_per_site_bins,quartile_bins_by_volume_per_site,lattice_descriptors,admissible,knn,5493,2746,2746,0.171523531,0.256439402,0.551949386,0.365296795,0.645393454,0.108857393,0.093444068,0.297997119,false,false
log10_k_vrh,volume_per_site_bins,quartile_bins_by_volume_per_site,lattice_descriptors,admissible,extra_trees,5493,2746,2746,0.000000000,0.220303313,0.493202479,0.365296795,0.645393454,0.144993481,0.152190975,0.396919665,false,false
log10_k_vrh,volume_per_site_bins,quartile_bins_by_volume_per_site,lattice_descriptors,admissible,hist_gradient_boosting,5493,2746,2746,0.086271858,0.222111440,0.453404687,0.365296795,0.645393454,0.143185355,0.191988767,0.391969918,false,false
log10_k_vrh,volume_per_site_bins,quartile_bins_by_volume_per_site,composition_lattice_descriptors,admissible,knn,5493,2746,2746,0.143305064,0.257370770,0.520232565,0.365296795,0.645393454,0.107926025,0.125160889,0.295447501,false,false
log10_k_vrh,volume_per_site_bins,quartile_bins_by_volume_per_site,composition_lattice_descriptors,admissible,extra_trees,5493,2746,2746,0.000000000,0.210039638,0.444090149,0.365296795,0.645393454,0.155257156,0.201303305,0.425016475,false,false
log10_k_vrh,volume_per_site_bins,quartile_bins_by_volume_per_site,composition_lattice_descriptors,admissible,hist_gradient_boosting,5493,2746,2746,0.063132766,0.185698401,0.425483022,0.365296795,0.645393454,0.179598393,0.219910432,0.491650614,true,false
log10_k_vrh,volume_per_site_bins,quartile_bins_by_volume_per_site,composition_hash_shortcut,negative_control,knn,5493,2746,2746,0.290918567,0.487685230,0.788358006,0.365296795,0.645393454,-0.122388435,-0.142964552,-0.335038350,false,false
log10_k_vrh,volume_per_site_bins,quartile_bins_by_volume_per_site,chemistry_family_shortcut,negative_control,knn,5493,2746,2746,0.202749720,0.276053175,0.515245906,0.365296795,0.645393454,0.089243620,0.130147548,0.244304415,false,true
log10_k_vrh,volume_per_site_bins,quartile_bins_by_volume_per_site,dominant_element_shortcut,negative_control,knn,5493,2746,2746,0.214259482,0.290169482,0.534907762,0.365296795,0.645393454,0.075127313,0.110485692,0.205661023,false,false
log10_k_vrh,volume_per_site_bins,quartile_bins_by_volume_per_site,dominant_element_shortcut,negative_control,extra_trees,5493,2746,2746,0.204202147,0.312502413,0.663442601,0.365296795,0.645393454,0.052794382,-0.018049147,0.144524625,false,false
